season,week,celebrity_name,simulated_vote_share,vote_percentage,avg_judge_score,status,num_valid_simulations,valid_percentage,method,final_rank
28,11,Ally Brooke,0.256538,25.653805,10.000000,淘汰,100000,100.000000,排名结合法,1
28,11,Kel Mitchell,0.254785,25.478503,9.833333,淘汰,100000,100.000000,排名结合法,2
28,11,Lauren Alaina,0.245387,24.538698,9.500000,淘汰,100000,100.000000,排名结合法,3
28,11,Hannah Brown,0.243290,24.328994,9.666667,淘汰,100000,100.000000,排名结合法,4
29,1,Skai Jackson,0.082836,8.283604,7.000000,存活,100000,100.000000,排名结合法,1
29,1,Justina Machado,0.082729,8.272860,7.000000,存活,100000,100.000000,排名结合法,2
29,1,Nev Schulman,0.075563,7.556292,6.666667,存活,100000,100.000000,排名结合法,3
29,1,Monica Aldama,0.072560,7.255967,6.333333,存活,100000,100.000000,排名结合法,4
29,1,Jesse Metcalfe,0.071405,7.140495,6.000000,存活,100000,100.000000,排名结合法,5
29,1,AJ McLean,0.070916,7.091616,6.000000,存活,100000,100.000000,排名结合法,6
29,1,Kaitlyn Bristowe,0.061339,6.133917,6.666667,存活,100000,100.000000,排名结合法,7
29,1,Jeannie Mai,0.068892,6.889181,6.000000,存活,100000,100.000000,排名结合法,8
29,1,Anne Heche,0.071361,7.136065,6.000000,存活,100000,100.000000,排名结合法,9
29,1,Johnny Weir,0.070141,7.014125,6.000000,存活,100000,100.000000,排名结合法,10
29,1,Veron Davis,0.066478,6.647837,5.666667,存活,100000,100.000000,排名结合法,11
29,1,Nelly,0.063221,6.322070,5.333333,存活,100000,100.000000,排名结合法,12
29,1,Chrishell Stause,0.052199,5.219896,4.333333,存活,100000,100.000000,排名结合法,13
29,1,Charles Oakley,0.047513,4.751303,4.000000,存活,100000,100.000000,排名结合法,14
29,1,Carole Baskin,0.042848,4.284770,3.666667,存活,100000,100.000000,排名结合法,15
29,2,Justina Machado,0.076866,7.686551,7.000000,存活,21065,21.065000,排名结合法,1
29,2,Nev Schulman,0.073602,7.360167,7.000000,存活,21065,21.065000,排名结合法,2
29,2,Jesse Metcalfe,0.073130,7.312961,6.666667,存活,21065,21.065000,排名结合法,3
29,2,AJ McLean,0.069843,6.984338,6.333333,存活,21065,21.065000,排名结合法,4
29,2,Kaitlyn Bristowe,0.062368,6.236826,7.333333,存活,21065,21.065000,排名结合法,5
29,2,Nelly,0.066687,6.668736,6.000000,存活,21065,21.065000,排名结合法,6
29,2,Anne Heche,0.068717,6.871673,6.000000,存活,21065,21.065000,排名结合法,7
29,2,Chrishell Stause,0.067335,6.733546,6.000000,存活,21065,21.065000,排名结合法,8
29,2,Johnny Weir,0.065838,6.583778,6.000000,存活,21065,21.065000,排名结合法,9
29,2,Jeannie Mai,0.064248,6.424779,6.000000,存活,21065,21.065000,排名结合法,10
29,2,Skai Jackson,0.071524,7.152381,5.000000,存活,21065,21.065000,排名结合法,11
29,2,Veron Davis,0.065621,6.562060,6.000000,存活,21065,21.065000,排名结合法,12
29,2,Carole Baskin,0.062653,6.265250,5.333333,存活,21065,21.065000,排名结合法,13
29,2,Monica Aldama,0.062350,6.234995,5.333333,存活,21065,21.065000,排名结合法,14
29,2,Charles Oakley,0.049220,4.921959,5.000000,淘汰,21065,21.065000,排名结合法,15
29,3,Johnny Weir,0.084522,8.452208,8.000000,存活,78192,78.192000,排名结合法,1
29,3,Nev Schulman,0.082562,8.256220,8.000000,存活,78192,78.192000,排名结合法,2
29,3,Chrishell Stause,0.079506,7.950650,7.333333,存活,78192,78.192000,排名结合法,3
29,3,Veron Davis,0.077693,7.769328,7.333333,存活,78192,78.192000,排名结合法,4
29,3,Jeannie Mai,0.076538,7.653833,7.333333,存活,78192,78.192000,排名结合法,5
29,3,AJ McLean,0.075379,7.537921,7.000000,存活,78192,78.192000,排名结合法,6
29,3,Monica Aldama,0.073282,7.328181,7.000000,存活,78192,78.192000,排名结合法,7
29,3,Kaitlyn Bristowe,0.064115,6.411540,7.666667,存活,78192,78.192000,排名结合法,8
29,3,Jesse Metcalfe,0.072718,7.271778,6.666667,存活,78192,78.192000,排名结合法,9
29,3,Justina Machado,0.069251,6.925120,6.333333,存活,78192,78.192000,排名结合法,10
29,3,Anne Heche,0.068761,6.876090,5.000000,存活,78192,78.192000,排名结合法,11
29,3,Skai Jackson,0.067050,6.704991,6.000000,存活,78192,78.192000,排名结合法,12
29,3,Nelly,0.066073,6.607290,6.000000,存活,78192,78.192000,排名结合法,13
29,3,Carole Baskin,0.042548,4.254849,4.000000,淘汰,78192,78.192000,排名结合法,14
29,4,Skai Jackson,0.095607,9.560654,9.333333,存活,53078,53.078000,排名结合法,1
29,4,AJ McLean,0.081284,8.128373,8.000000,存活,53078,53.078000,排名结合法,2
29,4,Monica Aldama,0.079238,7.923760,8.000000,存活,53078,53.078000,排名结合法,3
29,4,Justina Machado,0.082404,8.240398,8.000000,存活,53078,53.078000,排名结合法,4
29,4,Johnny Weir,0.080463,8.046280,8.000000,存活,53078,53.078000,排名结合法,5
29,4,Nev Schulman,0.078759,7.875927,8.000000,存活,53078,53.078000,排名结合法,6
29,4,Jesse Metcalfe,0.084012,8.401238,7.000000,存活,53078,53.078000,排名结合法,7
29,4,Kaitlyn Bristowe,0.063636,6.363562,8.333333,存活,53078,53.078000,排名结合法,8
29,4,Chrishell Stause,0.077132,7.713154,7.333333,存活,53078,53.078000,排名结合法,9
29,4,Veron Davis,0.074331,7.433077,7.333333,存活,53078,53.078000,排名结合法,10
29,4,Nelly,0.078180,7.818007,7.000000,存活,53078,53.078000,排名结合法,11
29,4,Jeannie Mai,0.069917,6.991703,7.000000,存活,53078,53.078000,排名结合法,12
29,4,Anne Heche,0.055039,5.503867,7.000000,淘汰,53078,53.078000,排名结合法,13
29,5,Johnny Weir,0.101872,10.187244,9.666667,存活,97629,97.629000,排名结合法,1
29,5,Monica Aldama,0.090022,9.002201,8.666667,存活,97629,97.629000,排名结合法,2
29,5,Nev Schulman,0.089182,8.918167,8.666667,存活,97629,97.629000,排名结合法,3
29,5,Kaitlyn Bristowe,0.075185,7.518486,9.000000,存活,97629,97.629000,排名结合法,4
29,5,Skai Jackson,0.087880,8.788031,8.000000,存活,97629,97.629000,排名结合法,5
29,5,Justina Machado,0.087266,8.726589,8.000000,存活,97629,97.629000,排名结合法,6
29,5,AJ McLean,0.086234,8.623366,8.000000,存活,97629,97.629000,排名结合法,7
29,5,Nelly,0.086003,8.600336,8.000000,存活,97629,97.629000,排名结合法,8
29,5,Jeannie Mai,0.083613,8.361316,8.000000,存活,97629,97.629000,排名结合法,9
29,5,Veron Davis,0.075050,7.504956,7.000000,存活,97629,97.629000,排名结合法,10
29,5,Chrishell Stause,0.069193,6.919308,6.333333,存活,97629,97.629000,排名结合法,11
29,5,Jesse Metcalfe,0.068500,6.850000,6.333333,淘汰,97629,97.629000,排名结合法,12
29,6,Monica Aldama,0.118568,11.856750,9.000000,存活,610,0.610000,排名结合法,1
29,6,Justina Machado,0.124700,12.470003,9.000000,存活,610,0.610000,排名结合法,2
29,6,AJ McLean,0.121668,12.166781,9.000000,存活,610,0.610000,排名结合法,3
29,6,Nev Schulman,0.114443,11.444265,8.666667,存活,610,0.610000,排名结合法,4
29,6,Kaitlyn Bristowe,0.097581,9.758066,9.000000,存活,610,0.610000,排名结合法,5
29,6,Jeannie Mai,0.111982,11.198243,8.333333,存活,610,0.610000,排名结合法,6
29,6,Nelly,0.111107,11.110693,8.000000,存活,610,0.610000,排名结合法,7
29,6,Chrishell Stause,0.110780,11.078012,8.000000,存活,610,0.610000,排名结合法,8
29,6,Johnny Weir,0.002396,0.239626,7.333333,存活,610,0.610000,排名结合法,9
29,6,Skai Jackson,0.084420,8.442049,6.000000,存活,610,0.610000,排名结合法,10
29,6,Veron Davis,0.002355,0.235511,7.000000,淘汰,610,0.610000,排名结合法,11
29,7,Nev Schulman,0.122970,12.296988,10.000000,存活,19236,19.236000,排名结合法,1
29,7,Nelly,0.113839,11.383903,9.000000,存活,19236,19.236000,排名结合法,2
29,7,Skai Jackson,0.114345,11.434543,9.000000,存活,19236,19.236000,排名结合法,3
29,7,Johnny Weir,0.112754,11.275375,9.000000,存活,19236,19.236000,排名结合法,4
29,7,Chrishell Stause,0.108938,10.893833,8.666667,存活,19236,19.236000,排名结合法,5
29,7,Justina Machado,0.108618,10.861838,8.666667,存活,19236,19.236000,排名结合法,6
29,7,AJ McLean,0.107979,10.797918,8.666667,存活,19236,19.236000,排名结合法,7
29,7,Kaitlyn Bristowe,0.102041,10.204056,8.000000,存活,19236,19.236000,排名结合法,8
29,7,Jeannie Mai,0.083996,8.399590,8.333333,淘汰,19236,19.236000,排名结合法,9
29,7,Monica Aldama,0.024520,2.451955,7.333333,淘汰,19236,19.236000,排名结合法,10
29,8,Johnny Weir,0.150891,15.089052,10.000000,存活,12509,12.509000,排名结合法,1
29,8,Justina Machado,0.147352,14.735229,9.666600,存活,12509,12.509000,排名结合法,2
29,8,Nev Schulman,0.144245,14.424505,10.000000,存活,12509,12.509000,排名结合法,3
29,8,Kaitlyn Bristowe,0.133633,13.363338,9.333333,存活,12509,12.509000,排名结合法,4
29,8,Skai Jackson,0.145186,14.518601,8.999933,存活,12509,12.509000,排名结合法,5
29,8,Nelly,0.145997,14.599694,8.000000,存活,12509,12.509000,排名结合法,6
29,8,AJ McLean,0.130521,13.052149,9.000000,存活,12509,12.509000,排名结合法,7
29,8,Chrishell Stause,0.002174,0.217433,9.000000,淘汰,12509,12.509000,排名结合法,8
29,9,Johnny Weir,0.165760,16.575952,10.000000,存活,23796,23.796000,排名结合法,1
29,9,Skai Jackson,0.172784,17.278443,9.666600,存活,23796,23.796000,排名结合法,2
29,9,Justina Machado,0.179043,17.904273,8.666600,存活,23796,23.796000,排名结合法,3
29,9,Nev Schulman,0.156655,15.665539,9.666600,存活,23796,23.796000,排名结合法,4
29,9,Kaitlyn Bristowe,0.127864,12.786449,10.000000,存活,23796,23.796000,排名结合法,5
29,9,Nelly,0.149527,14.952734,8.000000,存活,23796,23.796000,排名结合法,6
29,9,AJ McLean,0.048366,4.836610,8.333267,淘汰,23796,23.796000,排名结合法,7
29,10,Justina Machado,0.191020,19.101986,9.666667,存活,43938,43.938000,排名结合法,1
29,10,Nev Schulman,0.178720,17.872023,10.000000,存活,43938,43.938000,排名结合法,2
29,10,Kaitlyn Bristowe,0.149137,14.913657,10.000000,存活,43938,43.938000,排名结合法,3
29,10,Nelly,0.210680,21.067979,9.333333,存活,43938,43.938000,排名结合法,4
29,10,Johnny Weir,0.147648,14.764848,9.500000,淘汰,43938,43.938000,排名结合法,5
29,10,Skai Jackson,0.122795,12.279508,9.500000,淘汰,43938,43.938000,排名结合法,6
29,11,Justina Machado,0.270393,27.039269,10.000000,淘汰,100000,100.000000,排名结合法,1
29,11,Nev Schulman,0.259271,25.927104,10.000000,淘汰,100000,100.000000,排名结合法,2
29,11,Kaitlyn Bristowe,0.214455,21.445529,10.000000,淘汰,100000,100.000000,排名结合法,3
29,11,Nelly,0.255881,25.588098,9.500000,淘汰,100000,100.000000,排名结合法,4
30,1,JoJo Siwa,0.083312,8.331206,7.250000,存活,100000,100.000000,排名结合法,1
30,1,Suni Lee,0.078256,7.825568,7.000000,存活,100000,100.000000,排名结合法,2
30,1,Amanda Kloots,0.076494,7.649441,7.000000,存活,100000,100.000000,排名结合法,3
30,1,Melora Hardin,0.073962,7.396176,6.500000,存活,100000,100.000000,排名结合法,4
30,1,Kenya Moore,0.071304,7.130432,6.500000,存活,100000,100.000000,排名结合法,5
30,1,Olivia Jade,0.071764,7.176432,6.250000,存活,100000,100.000000,排名结合法,6
30,1,Melanie C,0.061063,6.106330,6.750000,存活,100000,100.000000,排名结合法,7
30,1,Brian Austin Green,0.068587,6.858666,6.000000,存活,100000,100.000000,排名结合法,8
30,1,Matt James,0.067357,6.735747,6.000000,存活,100000,100.000000,排名结合法,9
30,1,"Mike ""The Miz"" Mizanin",0.067186,6.718641,6.000000,存活,100000,100.000000,排名结合法,10
30,1,Cody Rigsby,0.065944,6.594423,6.000000,存活,100000,100.000000,排名结合法,11
30,1,Christine Chiu,0.055178,5.517793,6.250000,存活,100000,100.000000,排名结合法,12
30,1,Jimmie Allen,0.062524,6.252426,5.500000,存活,100000,100.000000,排名结合法,13
30,1,Iman Shumpert,0.059066,5.906617,5.250000,存活,100000,100.000000,排名结合法,14
30,1,Martin Kove,0.038001,3.800102,3.250000,存活,100000,100.000000,排名结合法,15
30,2,JoJo Siwa,0.083904,8.390413,7.750000,存活,95856,95.856000,排名结合法,1
30,2,Amanda Kloots,0.082112,8.211194,8.000000,存活,95856,95.856000,排名结合法,2
30,2,Suni Lee,0.074156,7.415571,7.000000,存活,95856,95.856000,排名结合法,3
30,2,Olivia Jade,0.073647,7.364703,6.750000,存活,95856,95.856000,排名结合法,4
30,2,Melora Hardin,0.073056,7.305625,6.750000,存活,95856,95.856000,排名结合法,5
30,2,Melanie C,0.063934,6.393356,7.500000,存活,95856,95.856000,排名结合法,6
30,2,Jimmie Allen,0.072186,7.218635,6.750000,存活,95856,95.856000,排名结合法,7
30,2,"Mike ""The Miz"" Mizanin",0.069022,6.902215,6.500000,存活,95856,95.856000,排名结合法,8
30,2,Iman Shumpert,0.066634,6.663401,6.250000,存活,95856,95.856000,排名结合法,9
30,2,Kenya Moore,0.062862,6.286240,6.000000,存活,95856,95.856000,排名结合法,10
30,2,Brian Austin Green,0.063329,6.332905,5.750000,存活,95856,95.856000,排名结合法,11
30,2,Cody Rigsby,0.062941,6.294076,6.000000,存活,95856,95.856000,排名结合法,12
30,2,Christine Chiu,0.051740,5.174040,6.000000,存活,95856,95.856000,排名结合法,13
30,2,Matt James,0.059393,5.939269,5.500000,存活,95856,95.856000,排名结合法,14
30,2,Martin Kove,0.041084,4.108357,3.750000,淘汰,95856,95.856000,排名结合法,15
30,3,JoJo Siwa,0.085978,8.597756,8.000000,存活,325,0.325000,排名结合法,1
30,3,Amanda Kloots,0.076196,7.619568,8.000000,存活,325,0.325000,排名结合法,2
30,3,Melanie C,0.086547,8.654731,7.333333,存活,325,0.325000,排名结合法,3
30,3,Melora Hardin,0.078500,7.849953,7.666667,存活,325,0.325000,排名结合法,4
30,3,Olivia Jade,0.068219,6.821872,8.000000,存活,325,0.325000,排名结合法,5
30,3,Brian Austin Green,0.088879,8.887944,6.333333,存活,325,0.325000,排名结合法,6
30,3,Cody Rigsby,0.107638,10.763775,6.000000,存活,325,0.325000,排名结合法,7
30,3,"Mike ""The Miz"" Mizanin",0.065312,6.531184,7.333333,存活,325,0.325000,排名结合法,8
30,3,Jimmie Allen,0.073415,7.341539,6.666667,存活,325,0.325000,排名结合法,9
30,3,Matt James,0.070628,7.062827,6.666667,存活,325,0.325000,排名结合法,10
30,3,Iman Shumpert,0.071445,7.144485,6.333333,存活,325,0.325000,排名结合法,11
30,3,Kenya Moore,0.061364,6.136426,7.000000,存活,325,0.325000,排名结合法,12
30,3,Suni Lee,0.063589,6.358862,7.000000,存活,325,0.325000,排名结合法,13
30,3,Christine Chiu,0.002291,0.229077,7.000000,淘汰,325,0.325000,排名结合法,14
30,4,Melora Hardin,0.089715,8.971457,9.125000,存活,98711,98.711000,排名结合法,1
30,4,JoJo Siwa,0.087113,8.711314,8.750000,存活,98711,98.711000,排名结合法,2
30,4,Olivia Jade,0.086883,8.688266,8.750000,存活,98711,98.711000,排名结合法,3
30,4,Suni Lee,0.081911,8.191098,8.500000,存活,98711,98.711000,排名结合法,4
30,4,Amanda Kloots,0.080990,8.099009,8.500000,存活,98711,98.711000,排名结合法,5
30,4,Jimmie Allen,0.079401,7.940099,8.125000,存活,98711,98.711000,排名结合法,6
30,4,"Mike ""The Miz"" Mizanin",0.078791,7.879103,8.125000,存活,98711,98.711000,排名结合法,7
30,4,Iman Shumpert,0.076373,7.637331,7.875000,存活,98711,98.711000,排名结合法,8
30,4,Melanie C,0.064581,6.458085,8.250000,存活,98711,98.711000,排名结合法,9
30,4,Kenya Moore,0.070727,7.072737,7.375000,存活,98711,98.711000,排名结合法,10
30,4,Cody Rigsby,0.069813,6.981266,7.250000,存活,98711,98.711000,排名结合法,11
30,4,Matt James,0.069356,6.935583,7.125000,淘汰,98711,98.711000,排名结合法,12
30,4,Brian Austin Green,0.064347,6.434652,6.500000,淘汰,98711,98.711000,排名结合法,13
30,5,Olivia Jade,0.129894,12.989355,9.000000,存活,50,0.050000,排名结合法,1
30,5,JoJo Siwa,0.074795,7.479463,10.000000,存活,50,0.050000,排名结合法,2
30,5,Kenya Moore,0.082175,8.217494,9.000000,存活,50,0.050000,排名结合法,3
30,5,Suni Lee,0.093068,9.306790,9.000000,存活,50,0.050000,排名结合法,4
30,5,Amanda Kloots,0.065905,6.590500,9.750000,存活,50,0.050000,排名结合法,5
30,5,"Mike ""The Miz"" Mizanin",0.142687,14.268682,8.000000,存活,50,0.050000,排名结合法,6
30,5,Iman Shumpert,0.172260,17.225981,7.000000,存活,50,0.050000,排名结合法,7
30,5,Cody Rigsby,0.102812,10.281174,8.000000,存活,50,0.050000,排名结合法,8
30,5,Jimmie Allen,0.080380,8.037986,8.500000,存活,50,0.050000,排名结合法,9
30,5,Melanie C,0.002815,0.281537,9.000000,淘汰,50,0.050000,排名结合法,10
30,5,Melora Hardin,0.053210,5.321038,9.000000,存活,50,0.050000,排名结合法,11
30,6,JoJo Siwa,0.108983,10.898285,10.000000,存活,78754,78.754000,排名结合法,1
30,6,Iman Shumpert,0.105947,10.594749,10.000000,存活,78754,78.754000,排名结合法,2
30,6,Jimmie Allen,0.102158,10.215770,9.500000,存活,78754,78.754000,排名结合法,3
30,6,Amanda Kloots,0.098821,9.882059,9.500000,存活,78754,78.754000,排名结合法,4
30,6,Melora Hardin,0.115543,11.554315,8.500000,存活,78754,78.754000,排名结合法,5
30,6,Olivia Jade,0.100740,10.073986,9.000000,存活,78754,78.754000,排名结合法,6
30,6,Suni Lee,0.097774,9.777368,9.000000,存活,78754,78.754000,排名结合法,7
30,6,Cody Rigsby,0.094866,9.486609,9.000000,存活,78754,78.754000,排名结合法,8
30,6,"Mike ""The Miz"" Mizanin",0.093094,9.309405,8.500000,存活,78754,78.754000,排名结合法,9
30,6,Kenya Moore,0.082075,8.207454,8.000000,淘汰,78754,78.754000,排名结合法,10
30,7,Olivia Jade,0.129089,12.908931,10.500000,存活,92678,92.678000,排名结合法,1
30,7,JoJo Siwa,0.120296,12.029632,9.750000,存活,92678,92.678000,排名结合法,2
30,7,Melora Hardin,0.116616,11.661605,9.500000,存活,92678,92.678000,排名结合法,3
30,7,Jimmie Allen,0.115370,11.537042,9.500000,存活,92678,92.678000,排名结合法,4
30,7,Cody Rigsby,0.106476,10.647600,9.000000,存活,92678,92.678000,排名结合法,5
30,7,Suni Lee,0.109769,10.976862,8.500000,存活,92678,92.678000,排名结合法,6
30,7,Iman Shumpert,0.105334,10.533390,8.500000,存活,92678,92.678000,排名结合法,7
30,7,Amanda Kloots,0.101753,10.175308,8.500000,存活,92678,92.678000,排名结合法,8
30,7,"Mike ""The Miz"" Mizanin",0.095296,9.529629,8.000000,淘汰,92678,92.678000,排名结合法,9
30,8,Melora Hardin,0.133055,13.305480,10.500000,存活,78303,78.303000,排名结合法,1
30,8,Suni Lee,0.130477,13.047661,10.500000,存活,78303,78.303000,排名结合法,2
30,8,Amanda Kloots,0.128064,12.806358,10.500000,存活,78303,78.303000,排名结合法,3
30,8,JoJo Siwa,0.131882,13.188181,10.250000,存活,78303,78.303000,排名结合法,4
30,8,Iman Shumpert,0.141438,14.143841,8.750000,存活,78303,78.303000,排名结合法,5
30,8,Cody Rigsby,0.117419,11.741892,9.500000,存活,78303,78.303000,排名结合法,6
30,8,Olivia Jade,0.116358,11.635819,9.000000,淘汰,78303,78.303000,排名结合法,7
30,8,Jimmie Allen,0.101308,10.130767,8.000000,淘汰,78303,78.303000,排名结合法,8
30,9,JoJo Siwa,0.194316,19.431574,10.000000,存活,26468,26.468000,排名结合法,1
30,9,Amanda Kloots,0.186543,18.654316,9.875000,存活,26468,26.468000,排名结合法,2
30,9,Iman Shumpert,0.172103,17.210317,9.375000,存活,26468,26.468000,排名结合法,3
30,9,Cody Rigsby,0.206666,20.666638,8.875000,存活,26468,26.468000,排名结合法,4
30,9,Suni Lee,0.164881,16.488066,9.375000,淘汰,26468,26.468000,排名结合法,5
30,9,Melora Hardin,0.075491,7.549089,9.000000,淘汰,26468,26.468000,排名结合法,6
30,10,JoJo Siwa,0.260566,26.056619,10.000000,淘汰,100000,100.000000,排名结合法,1
30,10,Iman Shumpert,0.255483,25.548334,10.000000,淘汰,100000,100.000000,排名结合法,2
30,10,Amanda Kloots,0.244321,24.432104,9.750000,淘汰,100000,100.000000,排名结合法,3
30,10,Cody Rigsby,0.239629,23.962943,9.500000,淘汰,100000,100.000000,排名结合法,4
31,1,Charli D'Amelio,0.087812,8.781159,8.000000,存活,16314,16.314000,排名结合法,1
31,1,Wayne Brady,0.076145,7.614517,7.250000,存活,16314,16.314000,排名结合法,2
31,1,Selma Blair,0.077097,7.709684,7.000000,存活,16314,16.314000,排名结合法,3
31,1,Shangela,0.073843,7.384273,7.000000,存活,16314,16.314000,排名结合法,4
31,1,Gabby Windey,0.073587,7.358650,7.000000,存活,16314,16.314000,排名结合法,5
31,1,Daniel Durant,0.074823,7.482327,6.750000,存活,16314,16.314000,排名结合法,6
31,1,Jordin Sparks,0.071089,7.108935,6.500000,存活,16314,16.314000,排名结合法,7
31,1,Heidi D'Amelio,0.068120,6.812002,6.000000,存活,16314,16.314000,排名结合法,8
31,1,Joseph Baena,0.064756,6.475629,5.750000,存活,16314,16.314000,排名结合法,9
31,1,Trevor Donovan,0.060563,6.056307,5.250000,存活,16314,16.314000,排名结合法,10
31,1,Cheryl Ladd,0.059895,5.989522,5.250000,存活,16314,16.314000,排名结合法,11
31,1,Teresa Giudice,0.055778,5.577761,5.000000,存活,16314,16.314000,排名结合法,12
31,1,Sam Champion,0.057034,5.703360,5.000000,存活,16314,16.314000,排名结合法,13
31,1,Jessie James Decker,0.047382,4.738215,5.000000,存活,16314,16.314000,排名结合法,14
31,1,Vinny Guadagnino,0.048913,4.891331,4.250000,存活,16314,16.314000,排名结合法,15
31,1,Jason Lewis,0.003163,0.316327,4.500000,淘汰,16314,16.314000,排名结合法,16
31,2,Charli D'Amelio,0.082421,8.242112,8.000000,存活,10845,10.845000,排名结合法,1
31,2,Gabby Windey,0.078579,7.857897,8.000000,存活,10845,10.845000,排名结合法,2
31,2,Wayne Brady,0.077724,7.772421,8.000000,存活,10845,10.845000,排名结合法,3
31,2,Trevor Donovan,0.076189,7.618874,7.500000,存活,10845,10.845000,排名结合法,4
31,2,Daniel Durant,0.074199,7.419897,7.250000,存活,10845,10.845000,排名结合法,5
31,2,Heidi D'Amelio,0.072648,7.264841,7.000000,存活,10845,10.845000,排名结合法,6
31,2,Shangela,0.068760,6.876047,7.000000,存活,10845,10.845000,排名结合法,7
31,2,Selma Blair,0.072228,7.222783,7.000000,存活,10845,10.845000,排名结合法,8
31,2,Jordin Sparks,0.068621,6.862109,6.750000,存活,10845,10.845000,排名结合法,9
31,2,Vinny Guadagnino,0.066720,6.671966,6.750000,存活,10845,10.845000,排名结合法,10
31,2,Joseph Baena,0.066124,6.612431,6.000000,存活,10845,10.845000,排名结合法,11
31,2,Sam Champion,0.064079,6.407892,6.500000,存活,10845,10.845000,排名结合法,12
31,2,Jessie James Decker,0.063527,6.352706,6.250000,存活,10845,10.845000,排名结合法,13
31,2,Cheryl Ladd,0.066060,6.606025,5.250000,存活,10845,10.845000,排名结合法,14
31,2,Teresa Giudice,0.002120,0.211999,5.750000,淘汰,10845,10.845000,排名结合法,15
31,3,Charli D'Amelio,0.088190,8.819033,8.250000,存活,17062,17.062000,排名结合法,1
31,3,Wayne Brady,0.083216,8.321553,8.250000,存活,17062,17.062000,排名结合法,2
31,3,Heidi D'Amelio,0.085558,8.555788,8.000000,存活,17062,17.062000,排名结合法,3
31,3,Gabby Windey,0.082674,8.267433,8.250000,存活,17062,17.062000,排名结合法,4
31,3,Daniel Durant,0.082782,8.278218,7.750000,存活,17062,17.062000,排名结合法,5
31,3,Joseph Baena,0.077747,7.774715,7.250000,存活,17062,17.062000,排名结合法,6
31,3,Jordin Sparks,0.077394,7.739432,7.250000,存活,17062,17.062000,排名结合法,7
31,3,Shangela,0.076578,7.657814,7.500000,存活,17062,17.062000,排名结合法,8
31,3,Selma Blair,0.075178,7.517800,7.000000,存活,17062,17.062000,排名结合法,9
31,3,Trevor Donovan,0.072754,7.275376,6.750000,存活,17062,17.062000,排名结合法,10
31,3,Sam Champion,0.065351,6.535142,6.250000,存活,17062,17.062000,排名结合法,11
31,3,Jessie James Decker,0.061403,6.140257,6.500000,存活,17062,17.062000,排名结合法,12
31,3,Vinny Guadagnino,0.065547,6.554691,5.750000,存活,17062,17.062000,排名结合法,13
31,3,Cheryl Ladd,0.005627,0.562747,6.000000,淘汰,17062,17.062000,排名结合法,14
31,4,Charli D'Amelio,0.089093,8.909311,9.000000,存活,76607,76.607000,排名结合法,1
31,4,Gabby Windey,0.084651,8.465069,9.000000,存活,76607,76.607000,排名结合法,2
31,4,Wayne Brady,0.085012,8.501169,9.000000,存活,76607,76.607000,排名结合法,3
31,4,Heidi D'Amelio,0.084404,8.440444,8.500000,存活,76607,76.607000,排名结合法,4
31,4,Jordin Sparks,0.083148,8.314842,8.500000,存活,76607,76.607000,排名结合法,5
31,4,Selma Blair,0.078794,7.879421,8.000000,存活,76607,76.607000,排名结合法,6
31,4,Joseph Baena,0.086992,8.699156,7.000000,存活,76607,76.607000,排名结合法,7
31,4,Shangela,0.075696,7.569639,8.000000,存活,76607,76.607000,排名结合法,8
31,4,Daniel Durant,0.072426,7.242641,7.250000,存活,76607,76.607000,排名结合法,9
31,4,Jessie James Decker,0.060342,6.034161,7.750000,存活,76607,76.607000,排名结合法,10
31,4,Vinny Guadagnino,0.069058,6.905826,7.250000,存活,76607,76.607000,排名结合法,11
31,4,Trevor Donovan,0.072252,7.225159,7.000000,存活,76607,76.607000,排名结合法,12
31,4,Sam Champion,0.058132,5.813163,6.250000,淘汰,76607,76.607000,排名结合法,13
31,5,Charli D'Amelio,0.103070,10.307045,10.500000,存活,12426,12.426000,排名结合法,1
31,5,Selma Blair,0.098791,9.879076,10.000000,淘汰,12426,12.426000,排名结合法,2
31,5,Gabby Windey,0.096485,9.648465,10.250000,存活,12426,12.426000,排名结合法,3
31,5,Wayne Brady,0.096347,9.634735,10.250000,存活,12426,12.426000,排名结合法,4
31,5,Heidi D'Amelio,0.096841,9.684130,9.750000,存活,12426,12.426000,排名结合法,5
31,5,Shangela,0.091661,9.166082,9.625000,存活,12426,12.426000,排名结合法,6
31,5,Trevor Donovan,0.086628,8.662837,9.000000,存活,12426,12.426000,排名结合法,7
31,5,Jessie James Decker,0.081816,8.181573,9.000000,存活,12426,12.426000,排名结合法,8
31,5,Jordin Sparks,0.084772,8.477174,8.875000,存活,12426,12.426000,排名结合法,9
31,5,Vinny Guadagnino,0.086181,8.618069,7.750000,存活,12426,12.426000,排名结合法,10
31,5,Joseph Baena,0.001403,0.140339,8.750000,淘汰,12426,12.426000,排名结合法,11
31,5,Daniel Durant,0.076005,7.600474,8.375000,存活,12426,12.426000,排名结合法,12
31,6,Charli D'Amelio,0.116678,11.667799,10.000000,存活,65470,65.470000,排名结合法,1
31,6,Gabby Windey,0.103585,10.358469,9.250000,存活,65470,65.470000,排名结合法,2
31,6,Heidi D'Amelio,0.106646,10.664646,9.000000,存活,65470,65.470000,排名结合法,3
31,6,Trevor Donovan,0.117523,11.752264,8.500000,存活,65470,65.470000,排名结合法,4
